Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIQ.S2YS,2014.06,18781.322412,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2014.09,19022.109355,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2014.12,19353.384496,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2015.03,19173.341359,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2015.06,19691.15691,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2015.09,20284.483386,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2015.12,20037.789447,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2016.03,20972.660047,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2016.06,20846.436928,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2016.09,21105.107664,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2016.12,21221.942675,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2017.03,21936.558313,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2017.06,22149.712201,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2017.09,22398.271381,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2017.12,22655.802882,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2018.03,23198.318521,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2018.06,23556.182859,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2018.09,23901.918775,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2018.12,24263.873471,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2019.03,24259.213247,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2019.06,24761.588211,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2019.09,25274.620097,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2019.12,26041.946433,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2020.03,25599.253391,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YT,1999.06,7990.982455,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,1999.09,8131.558317,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,1999.12,8275.330003,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2000.03,8363.241682,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2000.06,8398.454105,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2000.09,8467.296351,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2000.12,8637.706037,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2001.03,8828.646154,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2001.06,8991.51259,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2001.09,9116.350004,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2001.12,9213.123243,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2002.03,9342.76179,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2002.06,9504.984656,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2002.09,9692.996846,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2002.12,9853.801485,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2003.03,10015.230674,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2003.06,10204.887205,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2003.09,10458.54358,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2003.12,10703.447567,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2004.03,10897.745133,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2004.06,11095.577201,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2004.09,11269.839759,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2004.12,11474.903162,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2005.03,11790.622058,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2005.06,12100.897773,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2005.09,12264.338431,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2005.12,12470.171673,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2006.03,12719.503731,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2006.06,12893.889257,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2006.09,13092.928618,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2006.12,13316.713997,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2007.03,13546.91464,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2007.06,13847.155798,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2007.09,14192.878681,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2007.12,14501.58503,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2008.03,14812.933886,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2008.06,15076.346138,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2008.09,15359.183384,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2008.12,15422.095938,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2009.03,15261.768226,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2009.06,15303.788936,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2009.09,15468.850389,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2009.12,15565.618099,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2010.03,15728.761872,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2010.06,15885.754734,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2010.09,15928.06553,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2010.12,16128.310213,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2011.03,16374.858998,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2011.06,16532.420154,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2011.09,16600.131621,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2011.12,16800.068873,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2012.03,17082.314882,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2012.06,17245.115555,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2012.09,17311.559629,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2012.12,17467.844702,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2013.03,17682.20486,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2013.06,17848.427763,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2013.09,18087.647168,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2013.12,18282.784698,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2014.03,18465.604719,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2014.06,18708.395932,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2014.09,19087.502558,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2014.12,19220.410187,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2015.03,19307.823944,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2015.06,19688.647088,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2015.09,20165.982183,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2015.12,20529.991331,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2016.03,20790.253863,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2016.06,20963.201378,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2016.09,21013.136252,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2016.12,21356.96377,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2017.03,21816.424404,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2017.06,22191.073391,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2017.09,22376.063896,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2017.12,22710.553205,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2018.03,23151.167036,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2018.06,23566.769185,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2018.09,23932.11038,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2018.12,24171.61417,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2019.03,24359.809736,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2019.06,24707.251387,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2019.09,25400.029113,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2019.12,25766.067727,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2YT,2020.03,25821.37231,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Trend,,
MEIQ.S2ZA,1999.06,10783.131237,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,1999.09,11086.131089,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,1999.12,11812.715563,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2000.03,11362.635387,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2000.06,11363.710237,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2000.09,11547.927095,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2000.12,12422.783923,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2001.03,11802.768247,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2001.06,12193.710709,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2001.09,12422.418487,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2001.12,13213.879599,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2002.03,12516.927879,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2002.06,12991.486727,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2002.09,13247.198951,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
MEIQ.S2ZA,2002.12,14322.736725,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Actual,,
