Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE9TT03102,2016.06,1044.96788,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2016.09,1025.695931,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2016.12,1034.261242,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2017.03,1025.695931,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2017.09,1006.423983,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2017.12,990,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2018.03,988,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2018.06,993,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2018.09,988,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2018.12,987,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2019.03,991,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2019.06,994,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2019.09,994,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2019.12,1004,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03102,2020.03,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2006.06,984.251969,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2006.09,980.314961,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2006.12,978.346457,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2007.03,980.314961,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2007.06,976.377953,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2007.09,976.377953,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2007.12,980.314961,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2008.03,976.377953,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2008.06,982.283465,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2008.09,979.330709,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2008.12,989.173228,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2009.03,986.220472,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2009.06,997.047244,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2009.09,999.015748,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2009.12,1023.622047,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2010.03,1016.732283,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2010.06,1015.748031,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2010.09,1012.795276,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2010.12,999.015748,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2011.03,998.031496,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2011.06,994.094488,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2011.09,1001.968504,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2011.12,992.125984,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2012.03,994.094488,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2012.06,986.220472,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2012.09,989.173228,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2012.12,988.188976,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2013.03,984.251969,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2013.06,970.472441,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2013.09,968.503937,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2013.12,983.267717,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2014.03,975.393701,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2014.06,981.299213,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2014.09,993.110236,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2014.12,983.267717,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2015.03,981.299213,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2015.06,998.031496,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2015.09,999.015748,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2015.12,992.125984,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2016.03,995.07874,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2016.06,985.23622,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2016.09,988.188976,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2016.12,999.015748,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2017.03,997.047244,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2017.09,1003.937008,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2017.12,981,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2018.03,986,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2018.06,975,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2018.09,980,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2018.12,957,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2019.03,957,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2019.06,968,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2019.09,964,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2019.12,980,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03103,2020.03,984,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2006.06,978.473581,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2006.09,973.581213,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2006.12,988.258317,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2007.03,974.559687,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2007.06,1000.978474,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2007.09,992.172211,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2007.12,996.086106,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2008.03,970.645793,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2008.06,973.581213,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2008.09,979.452055,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2008.12,982.387476,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2009.03,977.495108,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2009.06,1008.806262,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2009.09,1017.612524,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2009.12,1037.181996,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2010.03,1034.246575,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2010.06,1029.354207,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2010.09,1018.590998,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2010.12,1025.440313,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2011.03,1009.784736,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2011.06,1025.440313,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2011.09,1023.483366,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2011.12,1026.418787,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2012.03,1019.569472,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2012.06,1028.375734,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2012.09,1018.590998,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2012.12,1006.849315,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2013.03,1010.763209,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2013.06,1001.956947,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2013.09,1000.978474,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2013.12,999.021526,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2014.03,1000.978474,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2014.06,997.064579,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2014.09,992.172211,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2014.12,1007.827789,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2015.03,1012.720157,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2015.06,983.365949,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2015.09,981.409002,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2015.12,992.172211,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2016.03,990.215264,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2016.06,1003.913894,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2016.09,1010.763209,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2016.12,1011.741683,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2017.03,1000.978474,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2017.09,1009.784736,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2017.12,997,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2018.03,999,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2018.06,1009,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2018.09,1005,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2018.12,996,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2019.03,994,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2019.06,1006,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2019.09,986,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2019.12,1002,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03104,2020.03,1006,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2008.06,1027.749229,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2008.09,1027.749229,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2008.12,1019.527235,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2009.03,990.750257,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2009.06,1004.110997,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2009.09,1022.610483,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2009.12,1001.027749,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2010.03,969.167523,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2010.06,1018.499486,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2010.09,987.667009,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2010.12,1010.277492,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2011.03,936.279548,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2011.06,996.916752,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2011.09,981.500514,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2011.12,998.972251,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2012.03,969.167523,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2012.06,1001.027749,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2012.09,986.63926,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2012.12,978.417266,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2013.03,934.224049,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2013.06,951.695786,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2013.09,889.003083,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2013.12,933.1963,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2014.03,903.391572,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2014.06,965.056526,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2014.09,906.47482,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT03105,2014.12,922.918808,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
